scope,family,model,n_pairs,mean_rel_naive_delta,median_rel_naive_delta,win_rate_rel_naive,mean_mase_delta,median_mase_delta,win_rate_mase,mean_mae_delta,median_mae_delta,win_rate_mae,mean_pocid_delta,median_pocid_delta,win_rate_pocid
combined_monthly|nonlinearity_score|Medium,statistical,auto_arima,339,0.043765262970075075,0.01727144280819637,0.5221238938053098,0.14560213090768234,0.02017256890742214,0.5221238938053098,37.78651466300157,3.308908597509216,0.5221238938053098,0.14454277286135694,0.11111111111111105,0.6047197640117994
combined_monthly|nonlinearity_score|Medium,statistical,auto_ets,339,-0.04220562946881752,-0.042522074554248834,0.4277286135693215,0.00274481507429653,-0.032212027084266126,0.4277286135693215,-30.11680427970961,-8.006359093835073,0.4277286135693215,0.09980334316617503,0.0,0.4808259587020649
combined_monthly|nonlinearity_score|Medium,statistical,auto_sarima,339,-0.07525101654275256,-0.021246736322449444,0.46017699115044247,-0.045820489046481824,-0.02548203858701839,0.46017699115044247,-44.597399532720274,-4.273791726720624,0.46017699115044247,0.04146181579809899,0.0,0.41002949852507375
combined_monthly|nonlinearity_score|Medium,transformer,auto_patchtst,339,0.21157566811132045,0.11178019054736255,0.6076696165191741,0.22216691246143883,0.10406765680480912,0.6076696165191741,112.51945905992714,24.529233565999295,0.6076696165191741,0.09521468371025893,0.1111111111111111,0.6283185840707964
combined_monthly|nonlinearity_score|Medium,transformer,auto_tft,339,-0.09000203592760114,-0.0382441733280926,0.4424778761061947,-0.009464852446813384,-0.02298405359384681,0.4424778761061947,-44.229772569175644,-6.0990099598444765,0.4424778761061947,0.03621763356276631,0.055555555555555525,0.5132743362831859
combined_quarterly|nonlinearity_score|High,mlforecast,auto_lr,404,0.14999430369043174,0.09074840707488982,0.6534653465346535,0.19026376489236205,0.09745265800103584,0.6534653465346535,17.92124063564792,28.39961470815524,0.6534653465346535,0.021967821782178217,0.0,0.3787128712871287
combined_quarterly|nonlinearity_score|High,mlforecast,auto_rf,404,-0.03200749211504237,0.02833599718510904,0.556930693069307,0.06583023247589541,0.024911984886346966,0.556930693069307,27.562057444446072,8.601002839966569,0.556930693069307,0.10334158415841584,0.125,0.5717821782178217
combined_quarterly|nonlinearity_score|High,mlforecast,auto_ridge,404,0.1409113060241145,0.09906583853589412,0.6485148514851485,0.18601780222499623,0.09300114626113279,0.6485148514851485,18.986307597955193,25.675281301652745,0.6485148514851485,0.021658415841584157,0.0,0.3787128712871287
combined_quarterly|nonlinearity_score|High,mlforecast,auto_xgb,404,-0.03464447800572035,0.00312088971057789,0.504950495049505,0.06423300819402211,0.003047412499267488,0.504950495049505,21.898449444561074,0.5865089768044811,0.504950495049505,0.10086633663366337,0.125,0.5792079207920792
combined_quarterly|nonlinearity_score|High,neuralforecast,auto_lstm,404,-0.004691151578670569,0.027893487364940878,0.5594059405940595,0.11663276992992397,0.0276378387576922,0.5594059405940595,50.717371263611234,6.990007044957437,0.5594059405940595,0.05693069306930693,0.125,0.5247524752475248
combined_quarterly|nonlinearity_score|High,neuralforecast,auto_nhits,404,-0.041421059408418795,0.006130411620465653,0.5099009900990099,-0.023896600045078886,0.0057076946070364065,0.5099009900990099,-54.59104688187089,0.37118347638642035,0.5099009900990099,-0.004022277227722772,0.0,0.25495049504950495
combined_quarterly|nonlinearity_score|High,neuralforecast,auto_nlinear,404,-0.005164444398433064,0.09239389696634015,0.6138613861386139,0.293721142267542,0.08665571709949063,0.6138613861386139,81.18423467870743,16.151004404234726,0.6138613861386139,0.18100247524752475,0.125,0.5841584158415841
combined_quarterly|nonlinearity_score|High,statistical,auto_arima,404,-0.03487498035523389,-0.009896782738658474,0.49504950495049505,0.047961992250777664,-0.005746127526969527,0.49504950495049505,-5.40783165488355,-2.15608545744621,0.49504950495049505,0.1828589108910891,0.125,0.5371287128712872
combined_quarterly|nonlinearity_score|High,statistical,auto_ets,404,-0.0764640285066621,-0.0328998189312919,0.39603960396039606,-0.064058083272917,-0.030935325926965962,0.39603960396039606,-40.5649361028824,-7.7291945464687615,0.39603960396039606,0.13985148514851486,0.0,0.4381188118811881
combined_quarterly|nonlinearity_score|High,statistical,auto_sarima,404,-0.31243549169663853,-0.09745609194770417,0.37376237623762376,-0.3153096179706244,-0.0927233395559281,0.37376237623762376,-91.41078948975039,-33.65736237697363,0.37376237623762376,0.09622524752475248,0.0,0.3712871287128713
combined_quarterly|nonlinearity_score|High,transformer,auto_patchtst,404,-0.030993472747512876,0.005927011398578208,0.5123762376237624,0.17870903974033958,0.00555280029263977,0.5123762376237624,39.63374213187902,1.2327066065546433,0.5123762376237624,0.07673267326732673,0.125,0.5173267326732673
combined_quarterly|nonlinearity_score|High,transformer,auto_tft,404,0.11937746048047267,0.006889781977645365,0.5148514851485149,0.1493174693048925,0.005606290604015407,0.5148514851485149,27.89243582559724,2.4961906203175204,0.5148514851485149,-0.007425742574257425,0.0,0.30445544554455445
combined_quarterly|nonlinearity_score|Low,mlforecast,auto_lr,404,0.28603003600175947,0.09329959490013201,0.6163366336633663,0.28415548500195664,0.08133992321491312,0.6163366336633663,81.662006228216,23.66534385264339,0.6163366336633663,0.02042079207920792,0.0,0.4282178217821782
combined_quarterly|nonlinearity_score|Low,mlforecast,auto_rf,404,0.06268973824548849,0.03449125962684191,0.5470297029702971,0.12625280581138792,0.031564847542533275,0.5470297029702971,54.11629137338971,14.648472418306255,0.5470297029702971,0.07797029702970297,0.125,0.5173267326732673
combined_quarterly|nonlinearity_score|Low,mlforecast,auto_ridge,404,0.2647029085871744,0.10361186306611356,0.6212871287128713,0.269784776560042,0.08480102365776061,0.6212871287128713,79.53105065203913,23.489088564213887,0.6212871287128713,0.019183168316831683,0.0,0.4282178217821782
combined_quarterly|nonlinearity_score|Low,mlforecast,auto_xgb,404,0.07195732245717323,0.03259557207470243,0.5693069306930693,0.13159427169309923,0.03150354238773295,0.5693069306930693,37.134922402497175,6.331644346894777,0.5693069306930693,0.08787128712871287,0.125,0.5643564356435643
combined_quarterly|nonlinearity_score|Low,neuralforecast,auto_lstm,404,-0.047795142544527096,0.012278775084622384,0.5297029702970297,0.035716812717730195,0.012907222715474898,0.5297029702970297,-22.900496154507692,2.618709064754256,0.5297029702970297,0.018873762376237623,0.0,0.3688118811881188
combined_quarterly|nonlinearity_score|Low,neuralforecast,auto_nhits,404,-0.10252260329204925,-0.08606237639982711,0.37623762376237624,-0.07240759402949817,-0.07580219564630368,0.37623762376237624,-30.237068136593397,-23.4173639838167,0.37623762376237624,-0.026918316831683168,0.0,0.20544554455445543
combined_quarterly|nonlinearity_score|Low,neuralforecast,auto_nlinear,404,0.012406223312231646,0.0361527618044577,0.5891089108910891,0.23026854083998846,0.03492591458107397,0.5891089108910891,64.20898952179778,9.970305473691212,0.5891089108910891,0.12407178217821782,0.125,0.5123762376237624
combined_quarterly|nonlinearity_score|Low,statistical,auto_arima,404,0.018369361001700127,-0.015815051249350676,0.4603960396039604,0.07272865045945258,-0.013251152606373759,0.4603960396039604,21.88949929270947,-4.382775562487673,0.4603960396039604,0.1051980198019802,0.0,0.400990099009901
combined_quarterly|nonlinearity_score|Low,statistical,auto_ets,404,-0.10241903594505668,-0.041313613471547245,0.38613861386138615,-0.07726292751734726,-0.0355698532019659,0.38613861386138615,-34.05225730602567,-9.512906290501292,0.38613861386138615,0.08879950495049505,0.0,0.35396039603960394
combined_quarterly|nonlinearity_score|Low,statistical,auto_sarima,404,-0.12608531134040213,-0.04126042657053419,0.40594059405940597,-0.08225126713932397,-0.03439325333523119,0.40594059405940597,-23.16948559889087,-14.41131484815125,0.40594059405940597,0.043007425742574254,0.0,0.29455445544554454
combined_quarterly|nonlinearity_score|Low,transformer,auto_patchtst,404,0.03729208077302525,-0.0004814651583673335,0.4975247524752475,0.20312635916552005,-0.00041080649745922626,0.4975247524752475,50.25355930480414,-0.17390066270331772,0.4975247524752475,0.06126237623762376,0.125,0.5074257425742574
combined_quarterly|nonlinearity_score|Low,transformer,auto_tft,404,0.19429594323209265,0.02325346033406467,0.5346534653465347,0.16423186744586307,0.019226921975772082,0.5346534653465347,45.27700322511812,5.9219488977095125,0.5346534653465347,-0.02042079207920792,0.0,0.32425742574257427
combined_quarterly|nonlinearity_score|Medium,mlforecast,auto_lr,374,0.3621415405979191,0.1958394849241465,0.7272727272727273,0.27707172631305643,0.16253289304449853,0.7272727272727273,73.53602429521258,48.123133675478414,0.7272727272727273,0.06517379679144385,0.125,0.5133689839572193
combined_quarterly|nonlinearity_score|Medium,mlforecast,auto_rf,374,0.16325838741691365,0.09730836962750633,0.6283422459893048,0.17899151297771196,0.08740717229636824,0.6283422459893048,61.20804879929298,20.893739616339857,0.6283422459893048,0.13335561497326204,0.125,0.6149732620320856
combined_quarterly|nonlinearity_score|Medium,mlforecast,auto_ridge,374,0.34150605817089524,0.17510086518838236,0.7245989304812834,0.2639244780673153,0.1618259840451609,0.7245989304812834,71.35775697639794,44.904246274192474,0.7245989304812834,0.060828877005347594,0.0,0.49732620320855614
combined_quarterly|nonlinearity_score|Medium,mlforecast,auto_xgb,374,0.0780547705291783,0.05756619289143769,0.5882352941176471,0.0851251025385543,0.04806600946146944,0.5882352941176471,30.07746573972668,13.239792632331785,0.5882352941176471,0.1497326203208556,0.125,0.6229946524064172
combined_quarterly|nonlinearity_score|Medium,neuralforecast,auto_lstm,374,-0.043058646098695294,0.0032158970223872263,0.5133689839572193,0.06602986148153807,0.002879654714106422,0.5133689839572193,23.02126141043946,0.38894440088188276,0.5133689839572193,0.04712566844919786,0.0,0.45187165775401067
combined_quarterly|nonlinearity_score|Medium,neuralforecast,auto_nhits,374,0.0029154470508589883,-0.007516164578587378,0.4839572192513369,0.010517909357485911,-0.006754280152150072,0.4839572192513369,3.361588091793035,-2.1871580876736942,0.4839572192513369,-0.005013368983957219,0.0,0.23796791443850268
combined_quarterly|nonlinearity_score|Medium,neuralforecast,auto_nlinear,374,0.07918891410089354,0.09616583009664686,0.6417112299465241,0.21927563012530618,0.07707575702386565,0.6417112299465241,102.73962050310766,13.999514311291591,0.6417112299465241,0.1945187165775401,0.125,0.6122994652406417
combined_quarterly|nonlinearity_score|Medium,statistical,auto_arima,374,0.06701888168550245,-0.0017129664896224917,0.4919786096256685,0.10307270494284572,-0.0009092933103544976,0.4919786096256685,27.004833258694685,-0.20277240820905718,0.4919786096256685,0.13368983957219252,0.0,0.4625668449197861
combined_quarterly|nonlinearity_score|Medium,statistical,auto_ets,374,-0.012841728255846736,-0.019508143441183234,0.4358288770053476,-0.02574575385884787,-0.018093832144429764,0.4358288770053476,-19.919828887765107,-2.9888630488906642,0.4358288770053476,0.10093582887700535,0.0,0.35294117647058826
combined_quarterly|nonlinearity_score|Medium,statistical,auto_sarima,374,-0.1308689529367404,-0.03443235903897758,0.41711229946524064,-0.11008939689077217,-0.030894293243797402,0.41711229946524064,-51.26776187251135,-9.298538651430448,0.41711229946524064,0.045454545454545456,0.0,0.27540106951871657
combined_quarterly|nonlinearity_score|Medium,transformer,auto_patchtst,374,0.05445812308736825,0.013121059245049471,0.5320855614973262,0.19391229701506724,0.01115229186054445,0.5320855614973262,65.75360050793682,2.2370515354327623,0.5320855614973262,0.09224598930481283,0.125,0.5106951871657754
combined_quarterly|nonlinearity_score|Medium,transformer,auto_tft,374,0.23146063082791132,0.04998551015761499,0.5614973262032086,0.1605046699997638,0.04105379210998483,0.5614973262032086,43.400077047470575,11.925367153285265,0.5614973262032086,0.027740641711229946,0.0,0.37433155080213903
combined_monthly|spectral_entropy|High,mlforecast,auto_lr,334,-0.11103654019358575,-0.08846284959576522,0.3502994011976048,-0.09219689930382258,-0.087845882813672,0.3502994011976048,-147.90607735109944,-53.94280493880356,0.3502994011976048,0.02511643379906853,0.0,0.45209580838323354
combined_monthly|spectral_entropy|High,mlforecast,auto_rf,334,-0.059605902052917256,-0.06881703939287792,0.39221556886227543,0.015184879933149327,-0.07274440878748939,0.39221556886227543,-78.36044765953409,-27.270512320705393,0.39221556886227543,0.046074517631403855,0.05555555555555558,0.5329341317365269
combined_monthly|spectral_entropy|High,mlforecast,auto_ridge,334,-0.10927857356404802,-0.08644983573001902,0.3532934131736527,-0.09041844407478211,-0.08810891764711876,0.3532934131736527,-147.06793754820026,-55.86843285099209,0.3532934131736527,0.02628077178975383,0.0,0.45808383233532934
combined_monthly|spectral_entropy|High,mlforecast,auto_xgb,334,-0.09695762364334364,-0.09576199172789851,0.38622754491017963,-0.05477653943152048,-0.10613576184983903,0.38622754491017963,-125.06334816549396,-51.351790777581776,0.38622754491017963,0.04025282767797739,0.055555555555555525,0.5149700598802395
combined_monthly|spectral_entropy|High,neuralforecast,auto_lstm,334,-0.01344427656960307,-0.014832151766282553,0.47305389221556887,0.028742261692136912,-0.017372817739707336,0.47305389221556887,-29.297761039279752,-5.603578259217997,0.47305389221556887,0.043912175648702596,0.05555555555555555,0.5269461077844312
combined_monthly|spectral_entropy|High,neuralforecast,auto_nhits,334,-0.12929700898526233,-0.07059272510047282,0.32934131736526945,-0.08939022499824283,-0.0787252273088695,0.32934131736526945,-139.21859881733937,-38.181869863890824,0.32934131736526945,-0.008815701929474389,0.0,0.38323353293413176
combined_monthly|spectral_entropy|High,neuralforecast,auto_nlinear,334,0.03141012036999376,0.04364409974600619,0.5568862275449101,0.17768006303945738,0.038718523854131104,0.5568862275449101,101.19065124896294,13.976362226240429,0.5568862275449101,0.05705256154357951,0.05555555555555558,0.5419161676646707
combined_monthly|spectral_entropy|High,statistical,auto_arima,334,-0.06216538021117492,-0.05132884899358736,0.4161676646706587,0.008389417881929298,-0.047540799165622,0.4161676646706587,-53.34871520777024,-19.306284025411607,0.4161676646706587,0.2272122421823021,0.2222222222222222,0.7275449101796407
combined_monthly|spectral_entropy|High,statistical,auto_ets,334,-0.10799115068409974,-0.0714854452054221,0.31137724550898205,-0.08970091093491428,-0.08095927731369068,0.31137724550898205,-96.94361770771033,-29.494527139791785,0.31137724550898205,0.16250831669993349,0.05555555555555558,0.5808383233532934
combined_monthly|spectral_entropy|High,statistical,auto_sarima,334,-0.2286669984698402,-0.12127000311731076,0.26047904191616766,-0.18918651844547058,-0.1391036940788718,0.26047904191616766,-174.42268128333004,-65.87721550078146,0.26047904191616766,0.11493679308050567,0.05555555555555558,0.5568862275449101
combined_monthly|spectral_entropy|High,transformer,auto_patchtst,334,-0.08307843123730356,-0.06503865376732915,0.39820359281437123,0.018895474940162055,-0.055795245368285395,0.39820359281437123,-60.892265458817164,-37.92047967085318,0.39820359281437123,0.055222887558216895,0.05555555555555558,0.5748502994011976
combined_monthly|spectral_entropy|High,transformer,auto_tft,334,-0.06694283897998315,-0.04427997710497672,0.4281437125748503,-0.01392787898252896,-0.040350018089258255,0.4281437125748503,-70.71195823022681,-12.412487814918421,0.4281437125748503,0.019793745841650032,0.0,0.4820359281437126
combined_monthly|spectral_entropy|Low,mlforecast,auto_lr,348,0.27413750205630094,0.15446569119070386,0.6408045977011494,0.22670070636461082,0.11922629152980356,0.6408045977011494,72.30763732092404,26.65366346412496,0.6408045977011494,0.048690932311621964,0.055555555555555525,0.5431034482758621
combined_monthly|spectral_entropy|Low,mlforecast,auto_rf,348,0.13448120216394363,0.04080539792589605,0.5574712643678161,0.15512486044150764,0.02632703263149827,0.5574712643678161,32.68098431457731,8.614452507560049,0.5574712643678161,0.09450830140485313,0.1111111111111111,0.6408045977011494
combined_monthly|spectral_entropy|Low,mlforecast,auto_ridge,348,0.2702741592575483,0.13208105571294393,0.6264367816091954,0.2251833425886221,0.09255636076429458,0.6264367816091954,70.67588903308881,25.4670188661499,0.6264367816091954,0.03847381864623244,0.055555555555555525,0.5344827586206896
combined_monthly|spectral_entropy|Low,mlforecast,auto_xgb,348,0.15850621878521082,0.04965701290067187,0.5574712643678161,0.14720699856684266,0.044331935872652994,0.5574712643678161,24.475658828090282,9.013291059182972,0.5574712643678161,0.09929757343550448,0.1111111111111111,0.6293103448275862
combined_monthly|spectral_entropy|Low,neuralforecast,auto_lstm,348,0.04171914296964573,0.03721736772812906,0.5603448275862069,0.07556057137630802,0.02929172207226624,0.5603448275862069,17.168880724400722,5.315948869062289,0.5603448275862069,0.02777777777777777,0.0,0.4827586206896552
combined_monthly|spectral_entropy|Low,neuralforecast,auto_nhits,348,-0.020068730861520518,0.0015090062681114014,0.5,0.04867352898193313,0.001053773424369242,0.5,13.767139750032635,0.04272381867492214,0.5,0.007503192848020433,0.0,0.4454022988505747
combined_monthly|spectral_entropy|Low,neuralforecast,auto_nlinear,348,0.052828220341953454,0.018190049678410314,0.5431034482758621,0.2741798223632673,0.012288099655231782,0.5431034482758621,52.95383507115812,3.4186702182574793,0.5431034482758621,0.037835249042145594,0.055555555555555525,0.5344827586206896
combined_monthly|spectral_entropy|Low,statistical,auto_arima,348,0.020233363727212395,-0.00450805032672498,0.49712643678160917,0.11057219309992808,-0.0027174106789305437,0.49712643678160917,5.289107639745056,-0.7806722185355657,0.49712643678160917,0.10903575989782886,0.05555555555555547,0.5287356321839081
combined_monthly|spectral_entropy|Low,statistical,auto_ets,348,0.0023015703711935925,-0.01793748865181541,0.47413793103448276,0.06825334143681185,-0.013436249835485317,0.47413793103448276,-0.6518644719073238,-2.3041609899989197,0.47413793103448276,0.1052043422733078,0.0,0.46264367816091956
combined_monthly|spectral_entropy|Low,statistical,auto_sarima,348,-0.2021516315620054,-0.04064249168696099,0.45689655172413796,-0.10928430212915716,-0.033703343027159216,0.45689655172413796,-76.67568660683456,-4.883735458541052,0.45689655172413796,0.02187100893997446,0.0,0.3850574712643678
combined_monthly|spectral_entropy|Low,transformer,auto_patchtst,348,0.26051344055708503,0.13327288849470237,0.6379310344827587,0.254878635237969,0.11555585772093319,0.6379310344827587,81.57134202803046,22.522906091625245,0.6379310344827587,0.06497445721583653,0.05555555555555558,0.5977011494252874
combined_monthly|spectral_entropy|Low,transformer,auto_tft,348,-0.0971518802524231,0.007595089233517732,0.5172413793103449,-0.00976329035868769,0.005958815171445642,0.5172413793103449,-21.67254187773734,1.2063543775386751,0.5172413793103449,0.0031928480204342262,0.0,0.46264367816091956
combined_monthly|spectral_entropy|Medium,mlforecast,auto_lr,332,0.07404635088059082,0.07257901724130306,0.5843373493975904,0.11576399869175344,0.05670902635777819,0.5843373493975904,51.045316372570255,13.225655533508878,0.5843373493975904,0.058734939759036146,0.05555555555555558,0.572289156626506
combined_monthly|spectral_entropy|Medium,mlforecast,auto_rf,332,0.06748708482431508,0.04445878781647006,0.5662650602409639,0.16356824184259147,0.037881843487379274,0.5662650602409639,48.08963301863687,8.11629509980871,0.5662650602409639,0.10860107095046855,0.11111111111111108,0.6656626506024096
combined_monthly|spectral_entropy|Medium,mlforecast,auto_ridge,332,0.07418202768166336,0.06754459837916799,0.5813253012048193,0.11725482287724445,0.05600637075032244,0.5813253012048193,51.551823628078864,12.937370558861588,0.5813253012048193,0.05957161981258367,0.05555555555555558,0.5903614457831325
combined_monthly|spectral_entropy|Medium,mlforecast,auto_xgb,332,0.026097193510636763,0.033848102599984775,0.5572289156626506,0.08778408426835034,0.02815552898899437,0.5572289156626506,16.02617794837766,7.496027265375989,0.5572289156626506,0.11880856760374832,0.1111111111111111,0.6686746987951807
combined_monthly|spectral_entropy|Medium,neuralforecast,auto_lstm,332,0.039343351034564246,0.07337513508063154,0.5843373493975904,0.11654040551217354,0.0646799540114098,0.5843373493975904,54.0413080995725,14.50124463030916,0.5843373493975904,0.09906291834002677,0.11111111111111105,0.6626506024096386
combined_monthly|spectral_entropy|Medium,neuralforecast,auto_nhits,332,-0.09798978218865904,-0.03692820011010178,0.43373493975903615,-0.03254452968050659,-0.04150514737178207,0.43373493975903615,-30.75789276772096,-6.682433817163131,0.43373493975903615,0.004852744310575633,0.0,0.37650602409638556
combined_monthly|spectral_entropy|Medium,neuralforecast,auto_nlinear,332,0.07774370165913314,0.07694606337046528,0.5692771084337349,0.3203816651328994,0.059293346938814676,0.5692771084337349,118.1617808108661,12.043486276171521,0.5692771084337349,0.11680053547523428,0.11111111111111116,0.6596385542168675
combined_monthly|spectral_entropy|Medium,statistical,auto_arima,332,0.007794073067706973,0.052802348774364516,0.5512048192771084,0.16135278544396786,0.04529133597593682,0.5512048192771084,47.25641844578048,11.386721645017062,0.5512048192771084,0.17202141900937082,0.16666666666666663,0.6897590361445783
combined_monthly|spectral_entropy|Medium,statistical,auto_ets,332,-0.07632687726687927,-0.03996053263052274,0.39759036144578314,-0.017716673608668233,-0.04372917430925921,0.39759036144578314,-32.09496568636026,-9.542308520162024,0.39759036144578314,0.1037483266398929,0.0,0.4879518072289157
combined_monthly|spectral_entropy|Medium,statistical,auto_sarima,332,-0.14812350244570574,-0.04889725457351171,0.4246987951807229,-0.10309572875726004,-0.04540771942091587,0.4246987951807229,-31.251722904909556,-8.031463582884347,0.4246987951807229,0.02777777777777778,0.0,0.3614457831325301
combined_monthly|spectral_entropy|Medium,transformer,auto_patchtst,332,0.10119526023878259,0.08319252892027279,0.5692771084337349,0.23646599760450812,0.06729014170778336,0.5692771084337349,87.43113617499067,18.77004539665014,0.5692771084337349,0.14072958500669344,0.16666666666666663,0.6867469879518072
combined_monthly|spectral_entropy|Medium,transformer,auto_tft,332,-0.07099620782858347,-0.037541705884252985,0.44879518072289154,0.033478758740022464,-0.02800955493210565,0.44879518072289154,-23.077461294408394,-5.894445005084801,0.44879518072289154,0.06542838018741633,0.05555555555555558,0.5813253012048193
combined_quarterly|spectral_entropy|High,mlforecast,auto_lr,376,0.08742652517147768,0.08498815265514395,0.6276595744680851,0.12040527583154974,0.08115862039487792,0.6276595744680851,23.299147820923785,19.74238544258631,0.6276595744680851,0.047539893617021274,0.0,0.48404255319148937
combined_quarterly|spectral_entropy|High,mlforecast,auto_rf,376,0.05058922220966958,0.08229723811863326,0.5851063829787234,0.1254943075613529,0.061546803248355375,0.5851063829787234,61.37168180767369,17.60204661014538,0.5851063829787234,0.10704787234042554,0.125,0.5957446808510638
combined_quarterly|spectral_entropy|High,mlforecast,auto_ridge,376,0.08167281543175242,0.08499991893212955,0.6196808510638298,0.11614661002406748,0.0828808366303388,0.6196808510638298,23.89527455942697,21.013561451915862,0.6196808510638298,0.04222074468085106,0.0,0.45478723404255317
combined_quarterly|spectral_entropy|High,mlforecast,auto_xgb,376,0.02711266027094728,0.04968467825161427,0.5691489361702128,0.10380183222645552,0.047508027765542304,0.5691489361702128,46.81351632381238,10.75469334409081,0.5691489361702128,0.11502659574468085,0.125,0.5930851063829787
combined_quarterly|spectral_entropy|High,neuralforecast,auto_lstm,376,0.015109834340713465,0.042131289129570704,0.5664893617021277,0.08520357117859982,0.039413621849108293,0.5664893617021277,80.8720858014694,5.099707378276634,0.5664893617021277,0.03490691489361702,0.0,0.449468085106383
combined_quarterly|spectral_entropy|High,neuralforecast,auto_nhits,376,-0.04922797181973504,-0.031887173902789556,0.4574468085106383,-0.04974710230501235,-0.0241150999772404,0.4574468085106383,-48.679127342377136,-4.468223016737504,0.4574468085106383,-0.025930851063829786,0.0,0.2127659574468085
combined_quarterly|spectral_entropy|High,neuralforecast,auto_nlinear,376,0.011903420448779558,0.11686073891649484,0.6223404255319149,0.2543665192514756,0.09146043253005184,0.6223404255319149,121.6134494506262,15.865865060911062,0.6223404255319149,0.2004654255319149,0.125,0.6037234042553191
combined_quarterly|spectral_entropy|High,statistical,auto_arima,376,0.02296534004337053,0.00442584182557626,0.5159574468085106,0.06777398778322986,0.005558940429135184,0.5159574468085106,4.480469609168756,0.3133107973262952,0.5159574468085106,0.1768617021276596,0.125,0.5425531914893617
combined_quarterly|spectral_entropy|High,statistical,auto_ets,376,-0.06602874170873185,-0.03236249475269898,0.42021276595744683,-0.07307336478424147,-0.028009993348749873,0.42021276595744683,-61.32008727572783,-5.046448151535003,0.42021276595744683,0.1466090425531915,0.0,0.4601063829787234
combined_quarterly|spectral_entropy|High,statistical,auto_sarima,376,-0.12811086418430845,-0.03496750700035037,0.3882978723404255,-0.13685174382576787,-0.03212762905613455,0.3882978723404255,-69.74749621196827,-13.63537968594597,0.3882978723404255,0.09042553191489362,0.0,0.3776595744680851
combined_quarterly|spectral_entropy|High,transformer,auto_patchtst,376,0.007722369218036572,0.03300647993251199,0.5558510638297872,0.18470701296642889,0.02803019554363889,0.5558510638297872,72.29158869501187,9.487745987683525,0.5558510638297872,0.10505319148936171,0.125,0.5531914893617021
combined_quarterly|spectral_entropy|High,transformer,auto_tft,376,0.015548902060551834,-0.004755484197761839,0.4973404255319149,0.056898875411164604,-0.0056233440830602,0.4973404255319149,7.78371068239748,-0.4602363981956614,0.4973404255319149,0.007313829787234043,0.0,0.36436170212765956
combined_quarterly|spectral_entropy|Low,mlforecast,auto_lr,397,0.4918668552024283,0.16406993204658937,0.7103274559193955,0.4259339804768748,0.16499298277470203,0.7103274559193955,95.94642966481108,56.68558481514515,0.7103274559193955,0.017947103274559194,0.0,0.3929471032745592
combined_quarterly|spectral_entropy|Low,mlforecast,auto_rf,397,0.06152035411460156,0.026233822977629773,0.5591939546599496,0.10986424540382576,0.02497068091993815,0.5591939546599496,31.953561190049538,9.410048670566425,0.5591939546599496,0.09005037783375315,0.125,0.5264483627204031
combined_quarterly|spectral_entropy|Low,mlforecast,auto_ridge,397,0.45884040838835893,0.17623127192138044,0.7103274559193955,0.4064721581311862,0.1584624817512762,0.7103274559193955,93.0689070485582,52.777875025898425,0.7103274559193955,0.01920654911838791,0.0,0.4005037783375315
combined_quarterly|spectral_entropy|Low,mlforecast,auto_xgb,397,0.01761658548937429,0.002861965215151363,0.5037783375314862,0.06424529356594025,0.002783555209259103,0.5037783375314862,2.859768592388023,0.4397609742742077,0.5037783375314862,0.0790302267002519,0.125,0.5289672544080605
combined_quarterly|spectral_entropy|Low,neuralforecast,auto_lstm,397,-0.05562919522836212,0.0054456588355378255,0.5088161209068011,0.10027531304724462,0.003761533661379879,0.5088161209068011,13.473238206948164,1.2899563480382312,0.5088161209068011,0.05604534005037783,0.0,0.4811083123425693
combined_quarterly|spectral_entropy|Low,neuralforecast,auto_nhits,397,-0.016382787521738797,-0.02408141641356376,0.4659949622166247,0.003826951587397269,-0.023791741093038832,0.4659949622166247,-9.134440155556403,-5.945034648370495,0.4659949622166247,0.00850125944584383,0.0,0.2795969773299748
combined_quarterly|spectral_entropy|Low,neuralforecast,auto_nlinear,397,0.020329706395243362,0.02257600083989386,0.5591939546599496,0.26311644369409204,0.018475357675986404,0.5591939546599496,57.22099402606387,4.086618122868458,0.5591939546599496,0.13318639798488666,0.125,0.5239294710327456
combined_quarterly|spectral_entropy|Low,statistical,auto_arima,397,-0.0005809720058988769,-0.0034393463129953616,0.4836272040302267,0.10087248808205586,-0.0030090409013028285,0.4836272040302267,22.39213677649155,-0.7680976458090072,0.4836272040302267,0.15018891687657432,0.0,0.4760705289672544
combined_quarterly|spectral_entropy|Low,statistical,auto_ets,397,-0.11368877854395665,-0.020173696972823466,0.4080604534005038,-0.06745585778385194,-0.020548017997593204,0.4080604534005038,-20.205842135837855,-5.476979850402472,0.4080604534005038,0.12374055415617129,0.0,0.40302267002518893
combined_quarterly|spectral_entropy|Low,statistical,auto_sarima,397,-0.2700336998617731,-0.0891165982438391,0.3904282115869018,-0.23901852560436845,-0.06921760227206009,0.3904282115869018,-69.28295152536226,-18.83962535982289,0.3904282115869018,0.07556675062972293,0.0,0.34005037783375314
combined_quarterly|spectral_entropy|Low,transformer,auto_patchtst,397,0.014066220822252644,-0.002525921241961937,0.48614609571788414,0.20696643737287154,-0.002209896776551701,0.48614609571788414,32.63799956225091,-1.1454174213721444,0.48614609571788414,0.04219143576826197,0.0,0.44836272040302266
