matrix,scope,feature,week4_group,bucket,candidate,n_series,n_rows,n_models,mean_rel_naive,mean_mase,mean_mae,mean_pocid,rank_rel_naive
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,statistical | with_mstl,332,996,3,1.033399323277654,0.9623388398152708,642.0894654853548,0.6028000892458724,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_monthly,Medium,mlforecast | without_mstl,332,1328,4,1.0441161320560621,1.037649913418854,602.6212464198625,0.5208751673360107,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,transformer | with_mstl,333,686,2,1.067415065946568,0.8554165185219953,448.0689262962091,0.5774416909620991,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,neuralforecast | without_mstl,333,1029,3,1.2451231319689247,0.9745055497754967,473.64352007919564,0.5628036929057337,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,transformer | without_mstl,333,686,2,1.2467974996694686,1.004187775672108,484.4818518561311,0.5949344023323615,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,mlforecast | with_mstl,333,1372,4,1.3085101290715038,1.028515730580132,463.3595033512279,0.5877368804664723,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,neuralforecast | with_mstl,333,1029,3,1.3210214881023343,0.9859433855502654,472.6272221173824,0.5930515063168125,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,statistical | without_mstl,333,1029,3,1.341966598239295,1.0522452067696852,485.46385543132124,0.5741010689990281,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,statistical | with_mstl,333,1029,3,1.4873235874150776,1.1509373396805436,514.8436062466608,0.6122448979591837,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,High,mlforecast | without_mstl,333,1372,4,1.5673665160018238,1.2012703852379147,510.5331961306784,0.5349854227405247,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,transformer | with_mstl,334,676,2,0.9875986513981031,1.0124742215641018,564.1402149830607,0.6693786982248521,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,statistical | without_mstl,334,1014,3,1.0224843180503278,1.0813293905003134,567.0913456485367,0.48422090729783035,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,transformer | without_mstl,334,676,2,1.0270193301921797,1.2969139967646373,629.7215052664352,0.5754437869822485,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,statistical | with_mstl,334,1014,3,1.0603156830987255,1.0781034650671342,583.4282142940253,0.672707100591716,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,mlforecast | with_mstl,334,1352,4,1.0989848907609403,1.130520604197463,568.5344485036536,0.6752958579881657,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,neuralforecast | with_mstl,334,1014,3,1.1485270091788946,1.1317121068449933,648.7363608087369,0.6639546351084813,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,neuralforecast | without_mstl,334,1014,3,1.1677225027370486,1.415603347284656,707.835874193936,0.5753205128205128,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Low,mlforecast | without_mstl,334,1352,4,1.1999805662951715,1.4189608903282667,632.9090910299707,0.587555473372781,8.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,transformer | with_mstl,329,690,2,0.9408605693777238,0.8583957200162621,582.5425787381787,0.6496376811594203,1.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,mlforecast | with_mstl,329,1380,4,1.0248063622939505,0.927601124505306,554.0344427416352,0.6571557971014492,2.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,transformer | without_mstl,329,690,2,1.0253171095635392,0.9722941614567738,596.4311178880166,0.5947463768115943,3.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,neuralforecast | without_mstl,329,1035,3,1.0359228082874428,0.9637440003964405,618.4589986775944,0.5952898550724638,4.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,neuralforecast | with_mstl,329,1035,3,1.0479506435665074,0.9305302995241442,615.8913065299073,0.6642512077294686,5.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,statistical | without_mstl,329,1035,3,1.0878890564970032,0.9687514799181054,570.4659456585817,0.592391304347826,6.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,statistical | with_mstl,329,1035,3,1.1476812183493366,1.000832382921223,590.416887400037,0.6864734299516908,7.0
family_decomposition_all_models,feature_bucket_by_seasonality,structural_break_strength,combined_quarterly,Medium,mlforecast | without_mstl,329,1380,4,1.160033585373885,1.0561171773520641,601.8983663584058,0.5753623188405798,8.0
family_decomposition_all_models,feature_global,structural_break_strength,all,all,transformer | with_mstl,1986,4056,2,0.9865215489839497,0.9078410215922382,594.1993180240718,0.6037660256410257,1.0
family_decomposition_all_models,feature_global,structural_break_strength,all,all,transformer | without_mstl,1986,4056,2,1.0413761407644613,1.043123851845281,613.1643352598162,0.552912009642779,2.0
family_decomposition_all_models,feature_global,structural_break_strength,all,all,statistical | without_mstl,1986,6084,3,1.0470803650669787,0.9793022095603555,570.5257964140882,0.5137131090656731,3.0
family_decomposition_all_models,feature_global,structural_break_strength,all,all,mlforecast | with_mstl,1986,8112,4,1.0756697680865464,0.990430544539886,600.031327371071,0.6074231591058514,4.0
